run_dir,collocation_time,computer,derivmatch_time,err-file,init,model,n_params,ncol,out-file,param,pretraining,problem,profile,seed,shapovalova_time,shoot-iters,shooting_time,sigma,timestamp,training,training_time,cfg.amr_rounds,cfg.depth,cfg.dm_iters,cfg.hidden,cfg.lm_iters,cfg.signed_loss,cfg.linsolve,use_collocation,use_derivmatch,shapovalova,shooting
run_COrv6TAE,23.804723374,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_200.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_200.out,none,none,rober,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:19:38.664,collocation,23.804723374,1,2,10000,12,150,False,,,,,
run_CTZqvQc4,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_526.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_526.out,none,none,davis-skodje,fast,12,0.0,1000,479.61879723,0.0,2026-08-11T13:34:32.003,shooting,479.61879723,3,2,10000,12,150,False,,,,,
run_Ch80coja,0.0,orcd,23.857783919,/home/txenakis/projects/BVPsolver/logs/array_20140853_164.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_164.out,none,derivmatch,rober,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:03:53.412,none,23.857783919,1,2,10000,12,150,False,,,,,
run_CnRCamai,137.973054608,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_375.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_375.out,none,none,hires,fast,11,0.0,1000,0.0,0.0,2026-08-11T10:18:21.311,collocation,137.973054608,1,2,10000,16,150,False,qr,,,,
run_DlVH8qYm,0.0,orcd,28.857619982,/home/txenakis/projects/BVPsolver/logs/array_20198490_336.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_336.out,none,derivmatch,hires,fast,12,0.0,1000,0.0,0.0,2026-08-11T10:11:53.326,none,28.857619982,1,2,10000,16,150,False,qr,,,,
run_DpEiOWTX,9353.078582475,orcd,50.72451465,/home/txenakis/projects/BVPsolver/logs/array_20140853_33.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_33.out,none,derivmatch,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:24:11.883,collocation,9403.803097125001,1,3,30000,32,150,False,,,,,
run_DpMc2X06,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_283.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_283.out,none,none,vanderpol,fast,14,0.0,1000,232.633888645,0.0,2026-08-11T03:11:08.117,shooting,232.633888645,1,2,10000,12,150,True,,,,,
run_Dq14dRKp,17.066143194,orcd,30.537749686,/home/txenakis/projects/BVPsolver/logs/array_20140853_135.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_135.out,none,derivmatch,rober,fast,11,0.0,1000,0.0,0.0,2026-08-11T01:47:45.063,collocation,47.603892880000004,1,2,10000,12,150,False,,,,,
run_DsynpObT,0.0,orcd,26.945720014,/home/txenakis/projects/BVPsolver/logs/array_20140853_146.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_146.out,none,derivmatch,rober,fast,12,0.0,1000,532.797196939,0.0,2026-08-11T02:00:19.513,shooting,559.742916953,1,2,10000,12,150,False,,,,,
run_DtGTfdAX,16.101847678,orcd,27.711120414,/home/txenakis/projects/BVPsolver/logs/array_20140853_173.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_173.out,none,derivmatch,rober,fast,14,0.0,1000,0.0,0.0,2026-08-11T02:06:54.103,collocation,43.812968092,1,2,10000,12,150,False,,,,,
run_DwxgLUxk,29.110863031,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_517.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_517.out,none,none,orego,fast,13,0.0,1000,0.0,0.0,2026-08-11T13:22:23.184,collocation,29.110863031,1,2,10000,16,150,False,,,,,
run_EBQfDljf,0.0,orcd,46.597442133,/home/txenakis/projects/BVPsolver/logs/array_20140853_23.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_23.out,none,derivmatch,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-10T22:44:38.150,none,46.597442133,1,3,30000,32,150,False,,,,,
run_EJLdhnus,0.0,orcd,29.295649667,/home/txenakis/projects/BVPsolver/logs/array_20140853_234.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_234.out,none,derivmatch,vanderpol,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:46:03.358,none,29.295649667,1,2,10000,12,150,True,,,,,
run_EJP2WVgr,22.624800796,orcd,26.552052393,/home/txenakis/projects/BVPsolver/logs/array_20198490_524.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_524.out,none,derivmatch,orego,fast,15,0.0,1000,0.0,0.0,2026-08-11T13:26:41.226,collocation,49.176853189,1,2,10000,16,150,False,,,,,
run_EQoZqiYy,0.0,orcd,35.592847211,/home/txenakis/projects/BVPsolver/logs/array_20140853_156.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_156.out,none,derivmatch,rober,fast,12,4278.890637616,1000,0.0,0.0,2026-08-11T03:09:49.522,shapovalova,4314.483484827,1,2,10000,12,150,False,,,,,
run_EZoT7NEF,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_71.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_71.out,none,none,pollu,fast,12,0.0,1000,4150.079968016,0.0,2026-08-11T01:12:51.578,shooting,4150.079968016,1,3,30000,32,150,False,,,,,
run_Ek4mMSNZ,0.0,orcd,24.776929405,/home/txenakis/projects/BVPsolver/logs/array_20198490_476.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_476.out,none,derivmatch,orego,fast,12,0.0,1000,0.0,0.0,2026-08-11T13:05:59.298,none,24.776929405,1,2,10000,16,150,False,,,,,
run_EkYB9uUN,19.690552331,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_167.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_167.out,none,none,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:03:47.481,collocation,19.690552331,1,2,10000,12,150,False,,,,,
run_FAOMZ5fx,0.0,orcd,36.357732749,/home/txenakis/projects/BVPsolver/logs/array_20198490_533.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_533.out,none,derivmatch,davis-skodje,fast,14,0.0,1000,390.675414984,0.0,2026-08-11T13:39:44.079,shooting,427.03314773299996,3,2,10000,12,150,False,,,,,
run_FElVJ60K,13.178469457,orcd,24.755736869,/home/txenakis/projects/BVPsolver/logs/array_20140853_206.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_206.out,none,derivmatch,rober,fast,12,0.0,1000,0.0,0.0,2026-08-11T02:21:43.417,collocation,37.934206326,1,2,10000,12,150,False,,,,,
run_FEpcTeJ6,0.0,orcd,28.745530222,/home/txenakis/projects/BVPsolver/logs/array_20198490_508.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_508.out,none,derivmatch,orego,fast,14,1642.728610896,1000,0.0,0.0,2026-08-11T13:45:06.231,shapovalova,1671.474141118,1,2,10000,16,150,False,,,,,
run_FEz7CRs7,62.528874195,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_480.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_480.out,none,none,orego,fast,11,0.0,1000,0.0,0.0,2026-08-11T13:13:15.525,collocation,62.528874195,1,2,10000,16,150,False,,,,,
run_FIBquaC2,27.203561168,orcd,35.009012501,/home/txenakis/projects/BVPsolver/logs/array_20140853_277.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_277.out,none,derivmatch,vanderpol,fast,13,0.0,1000,0.0,0.0,2026-08-11T03:06:13.523,collocation,62.212573669,1,2,10000,12,150,True,,,,,
run_FPTZ7RiP,47.689662923,orcd,31.043275548,/home/txenakis/projects/BVPsolver/logs/array_20198490_418.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_418.out,none,derivmatch,hires,fast,14,0.0,1000,0.0,0.0,2026-08-11T10:53:21.602,collocation,78.732938471,1,2,10000,16,150,False,qr,,,,
run_FTqS0aHh,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_116.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_116.out,none,none,rober,fast,12,3195.400833248,1000,0.0,0.0,2026-08-11T02:35:49.330,shapovalova,3195.400833248,1,2,10000,12,150,False,,,,,
run_FbGbX3v0,0.0,,12.9327995,,,,268,,,100.0,,vanderpol,fast,123,,,,,,,12.9327995,1,2,10000,12,150,True,,False,True,,
run_FjujrvIN,20.281563589,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_166.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_166.out,none,none,rober,fast,12,0.0,1000,0.0,0.0,2026-08-11T02:03:45.932,collocation,20.281563589,1,2,10000,12,150,False,,,,,
run_FrmGY10m,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_178.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_178.out,none,none,rober,fast,14,0.0,1000,228.65598822,0.0,2026-08-11T02:11:51.754,shooting,228.65598822,1,2,10000,12,150,False,,,,,
run_G1PNq5bF,0.0,orcd,32.78545869,/home/txenakis/projects/BVPsolver/logs/array_20140853_56.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_56.out,none,derivmatch,pollu,fast,12,0.0,1000,0.0,0.0,2026-08-10T22:48:28.255,none,32.78545869,1,3,30000,32,150,False,,,,,
run_GIM7OOsx,0.0,orcd,25.711327774,/home/txenakis/projects/BVPsolver/logs/array_20198490_505.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_505.out,none,derivmatch,orego,fast,11,1801.594259705,1000,0.0,0.0,2026-08-11T13:46:16.604,shapovalova,1827.305587479,1,2,10000,16,150,False,,,,,
run_GJ69lNVv,23.272709465,orcd,24.739649946,/home/txenakis/projects/BVPsolver/logs/array_20140853_275.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_275.out,none,derivmatch,vanderpol,fast,11,0.0,1000,0.0,0.0,2026-08-11T03:04:55.937,collocation,48.012359411,1,2,10000,12,150,True,,,,,
run_GL55dJVI,0.0,orcd,30.300330353,/home/txenakis/projects/BVPsolver/logs/array_20140853_76.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_76.out,none,derivmatch,pollu,fast,12,0.0,1000,9178.442749526,0.0,2026-08-11T02:48:44.790,shooting,9208.743079879001,1,3,30000,32,150,False,,,,,
run_GjVBKZsH,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_117.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_117.out,none,none,rober,fast,13,258.99525606,1000,0.0,0.0,2026-08-11T01:46:53.519,shapovalova,258.99525606,1,2,10000,12,150,False,,,,,
run_GlA1Ruyp,53.286558338,orcd,23.438119597,/home/txenakis/projects/BVPsolver/logs/array_20198490_486.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_486.out,none,derivmatch,orego,fast,12,0.0,1000,0.0,0.0,2026-08-11T13:14:25.258,collocation,76.724677935,1,2,10000,16,150,False,,,,,
run_GnEBsWue,157.01779258,orcd,32.338390064,/home/txenakis/projects/BVPsolver/logs/array_20198490_347.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_347.out,none,derivmatch,hires,fast,13,0.0,1000,0.0,0.0,2026-08-11T10:15:11.420,collocation,189.356182644,1,2,10000,16,150,False,qr,,,,
run_GnjXxlO7,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_151.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_151.out,none,none,rober,fast,12,2395.843266578,1000,0.0,0.0,2026-08-11T02:34:51.278,shapovalova,2395.843266578,1,2,10000,12,150,False,,,,,
run_GqAXm1ce,0.0,orcd,26.554967834,/home/txenakis/projects/BVPsolver/logs/array_20198490_475.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_475.out,none,derivmatch,orego,fast,11,0.0,1000,0.0,0.0,2026-08-11T13:04:25.551,none,26.554967834,1,2,10000,16,150,False,,,,,
run_H95O6DFr,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_73.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_73.out,none,none,pollu,fast,14,0.0,1000,4504.749774196,0.0,2026-08-11T01:28:09.708,shooting,4504.749774196,1,3,30000,32,150,False,,,,,
run_HI0hyjjy,20.071797121,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_204.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_204.out,none,none,rober,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:20:44.087,collocation,20.071797121,1,2,10000,12,150,False,,,,,
run_HJsRw9LP,21.752385726,orcd,25.240475087,/home/txenakis/projects/BVPsolver/logs/array_20198490_521.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_521.out,none,derivmatch,orego,fast,12,0.0,1000,0.0,0.0,2026-08-11T13:24:12.543,collocation,46.992860813,1,2,10000,16,150,False,,,,,
run_HPHggo7U,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_154.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_154.out,none,none,rober,fast,15,3232.933126955,1000,0.0,0.0,2026-08-11T02:50:20.114,shapovalova,3232.933126955,1,2,10000,12,150,False,,,,,
run_HQcedxYx,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_396.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_396.out,none,none,hires,fast,12,6513.562580537,1000,0.0,0.0,2026-08-11T12:17:14.768,shapovalova,6513.562580537,1,2,10000,16,150,False,qr,,,,
run_HWLW6VfM,59.477838027,orcd,23.335160501,/home/txenakis/projects/BVPsolver/logs/array_20198490_489.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_489.out,none,derivmatch,orego,fast,15,0.0,1000,0.0,0.0,2026-08-11T13:17:41.901,collocation,82.812998528,1,2,10000,16,150,False,,,,,
run_HasJ8DWD,63.995069691,orcd,28.271690012,/home/txenakis/projects/BVPsolver/logs/array_20198490_453.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_453.out,none,derivmatch,orego,fast,14,0.0,1000,0.0,0.0,2026-08-11T12:20:28.171,collocation,92.26675970299999,1,2,10000,16,150,False,,,,,
run_HrpbV7x4,160.287125794,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_341.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_341.out,none,none,hires,fast,12,0.0,1000,0.0,0.0,2026-08-11T10:14:34.221,collocation,160.287125794,1,2,10000,16,150,False,qr,,,,
run_Hrzwz187,30.34156835,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_519.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_519.out,none,none,orego,fast,15,0.0,1000,0.0,0.0,2026-08-11T13:22:27.178,collocation,30.34156835,1,2,10000,16,150,False,,,,,
run_I5e4sIKG,32.836493663,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_273.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_273.out,none,none,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T03:03:55.747,collocation,32.836493663,1,2,10000,12,150,True,,,,,
run_IDVpnloi,8742.29272258,orcd,49.624766038,/home/txenakis/projects/BVPsolver/logs/array_20140853_30.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_30.out,none,derivmatch,pollu,fast,11,0.0,1000,0.0,0.0,2026-08-11T01:13:54.250,collocation,8791.917488617999,1,3,30000,32,150,False,,,,,
run_IL2eIZ2N,75.3193537,orcd,38.056463308,/home/txenakis/projects/BVPsolver/logs/array_20198490_450.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_450.out,none,derivmatch,orego,fast,11,0.0,1000,0.0,0.0,2026-08-11T12:19:42.911,collocation,113.37581700799998,1,2,10000,16,150,False,,,,,
run_IOwW2SI0,0.0,orcd,32.238281807,/home/txenakis/projects/BVPsolver/logs/array_20140853_93.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_93.out,none,derivmatch,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:29:27.312,none,32.238281807,1,3,30000,32,150,False,,,,,
run_IRg54k1F,0.0,orcd,34.982748192,/home/txenakis/projects/BVPsolver/logs/array_20140853_58.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_58.out,none,derivmatch,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-10T22:48:32.589,none,34.982748192,1,3,30000,32,150,False,,,,,
run_IYGFZkXF,0.0,orcd,24.925117761,/home/txenakis/projects/BVPsolver/logs/array_20198490_359.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_359.out,none,derivmatch,hires,fast,15,0.0,1000,1819.325241737,0.0,2026-08-11T10:43:19.759,shooting,1844.2503594979999,1,2,10000,16,150,False,qr,,,,
run_IaRN02Rz,162.564025896,orcd,31.680284964,/home/txenakis/projects/BVPsolver/logs/array_20198490_345.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_345.out,none,derivmatch,hires,fast,11,0.0,1000,0.0,0.0,2026-08-11T10:15:23.650,collocation,194.24431086,1,2,10000,16,150,False,qr,,,,
run_Ibye1q4G,4843.37361871,orcd,40.361185915,/home/txenakis/projects/BVPsolver/logs/array_20140853_69.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_69.out,none,derivmatch,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-11T01:17:17.220,collocation,4883.734804625,1,3,30000,32,150,False,,,,,
run_Ic8jrEzO,37.444259628,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_274.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_274.out,none,none,vanderpol,fast,15,0.0,1000,0.0,0.0,2026-08-11T03:04:11.041,collocation,37.444259628,1,2,10000,12,150,True,,,,,
run_J7skyitR,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_106.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_106.out,none,none,rober,fast,12,0.0,1000,558.601382044,0.0,2026-08-11T01:51:46.034,shooting,558.601382044,1,2,10000,12,150,False,,,,,
run_JEQbbAtG,0.0,orcd,24.408788777,/home/txenakis/projects/BVPsolver/logs/array_20198490_374.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_374.out,none,derivmatch,hires,fast,15,0.0,1000,0.0,0.0,2026-08-11T10:16:31.675,none,24.408788777,1,2,10000,16,150,False,qr,,,,
run_JEVRkoGq,0.0,orcd,24.911452171,/home/txenakis/projects/BVPsolver/logs/array_20140853_190.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_190.out,none,derivmatch,rober,fast,11,1537.925976392,1000,0.0,0.0,2026-08-11T02:41:57.880,shapovalova,1562.837428563,1,2,10000,12,150,False,,,,,
run_JRq6Vd2d,0.0,orcd,24.237767527,/home/txenakis/projects/BVPsolver/logs/array_20198490_371.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_371.out,none,derivmatch,hires,fast,12,0.0,1000,0.0,0.0,2026-08-11T10:15:55.607,none,24.237767527,1,2,10000,16,150,False,qr,,,,
run_JgGyD6Qb,35.455509927,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_306.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_306.out,none,none,vanderpol,fast,12,0.0,1000,0.0,0.0,2026-08-11T03:24:42.773,collocation,35.455509927,1,2,10000,12,150,True,,,,,
run_KCyxYdQ0,0.0,orcd,26.52794898,/home/txenakis/projects/BVPsolver/logs/array_20198490_406.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_406.out,none,derivmatch,hires,fast,12,0.0,1000,0.0,0.0,2026-08-11T10:44:43.631,none,26.52794898,1,2,10000,16,150,False,qr,,,,
run_KXUyAu9v,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_282.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_282.out,none,none,vanderpol,fast,13,0.0,1000,307.781542146,0.0,2026-08-11T03:11:08.754,shooting,307.781542146,1,2,10000,12,150,True,,,,,
run_KgVYW5mi,0.0,orcd,25.686172415,/home/txenakis/projects/BVPsolver/logs/array_20140853_304.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_304.out,none,derivmatch,vanderpol,fast,15,0.0,1000,0.0,0.0,2026-08-11T03:23:12.822,none,25.686172415,1,2,10000,12,150,True,,,,,
run_KkFm6p9p,5096.4697611,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_60.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_60.out,none,none,pollu,fast,11,0.0,1000,0.0,0.0,2026-08-11T00:13:40.387,collocation,5096.4697611,1,3,30000,32,150,False,,,,,
run_KkOP3PEV,29.918797057,orcd,33.728371767,/home/txenakis/projects/BVPsolver/logs/array_20140853_240.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_240.out,none,derivmatch,vanderpol,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:49:23.730,collocation,63.647168824,1,2,10000,12,150,True,,,,,
run_KqroRH82,18.377031515,orcd,32.155571854,/home/txenakis/projects/BVPsolver/logs/array_20140853_138.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_138.out,none,derivmatch,rober,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:49:13.353,collocation,50.532603369,1,2,10000,12,150,False,,,,,
run_LCu436R2,29.183950872,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_133.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_133.out,none,none,rober,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:46:44.531,collocation,29.183950872,1,2,10000,12,150,False,,,,,
run_MDSYppDm,0.0,orcd,36.747674984,/home/txenakis/projects/BVPsolver/logs/array_20198490_548.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_548.out,none,derivmatch,davis-skodje,fast,14,0.0,1000,0.0,0.0,2026-08-11T13:45:36.234,none,36.747674984,3,2,10000,12,150,False,,,,,
run_MLUusiZz,138.808982372,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_376.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_376.out,none,none,hires,fast,12,0.0,1000,0.0,0.0,2026-08-11T10:19:00.116,collocation,138.808982372,1,2,10000,16,150,False,qr,,,,
run_MMJYglnV,5297.907718271,orcd,34.608439237,/home/txenakis/projects/BVPsolver/logs/array_20140853_68.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_68.out,none,derivmatch,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:23:41.975,collocation,5332.516157508,1,3,30000,32,150,False,,,,,
run_MT1Dy48X,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_500.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_500.out,none,none,orego,fast,11,1719.715077372,1000,0.0,0.0,2026-08-11T13:44:28.009,shapovalova,1719.715077372,1,2,10000,16,150,False,,,,,
run_MUaOJHWp,0.0,orcd,34.353820998,/home/txenakis/projects/BVPsolver/logs/array_20198490_321.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_321.out,none,derivmatch,hires,fast,12,0.0,1000,5732.427405928,0.0,2026-08-11T11:47:43.897,shooting,5766.781226925999,1,2,10000,16,150,False,qr,,,,
run_MVbM2Sbs,0.0,orcd,34.527258004,/home/txenakis/projects/BVPsolver/logs/array_20140853_265.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_265.out,none,derivmatch,vanderpol,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:59:16.942,none,34.527258004,1,2,10000,12,150,True,,,,,
run_Mj6B0pml,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_74.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_74.out,none,none,pollu,fast,15,0.0,1000,3556.52339315,0.0,2026-08-11T01:13:07.219,shooting,3556.52339315,1,3,30000,32,150,False,,,,,
run_MxesZakN,155.330691182,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_342.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_342.out,none,none,hires,fast,13,0.0,1000,0.0,0.0,2026-08-11T10:14:28.464,collocation,155.330691182,1,2,10000,16,150,False,qr,,,,
run_N2vcfiQY,0.0,orcd,28.887117791,/home/txenakis/projects/BVPsolver/logs/array_20140853_217.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_217.out,none,derivmatch,vanderpol,fast,13,0.0,1000,141.116185516,0.0,2026-08-11T02:27:26.058,shooting,170.003303307,1,2,10000,12,150,True,,,,,
run_N6ki4SLO,0.0,orcd,29.629946989,/home/txenakis/projects/BVPsolver/logs/array_20140853_261.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_261.out,none,derivmatch,vanderpol,fast,12,4790.161245481,1000,0.0,0.0,2026-08-11T04:14:48.081,shapovalova,4819.79119247,1,2,10000,12,150,True,,,,,
run_NFWR9TKD,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_115.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_115.out,none,none,rober,fast,11,3434.336332062,1000,0.0,0.0,2026-08-11T02:39:50.852,shapovalova,3434.336332062,1,2,10000,12,150,False,,,,,
run_NSVyTyaI,0.0,orcd,48.208502863,/home/txenakis/projects/BVPsolver/logs/array_20140853_24.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_24.out,none,derivmatch,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-10T22:44:58.589,none,48.208502863,1,3,30000,32,150,False,,,,,
run_NUvlQHNh,0.0,orcd,26.966388497,/home/txenakis/projects/BVPsolver/logs/array_20140853_155.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_155.out,none,derivmatch,rober,fast,11,3120.561821012,1000,0.0,0.0,2026-08-11T02:50:08.172,shapovalova,3147.528209509,1,2,10000,12,150,False,,,,,
