run_dir,stage,point_index,stiffness,sensitivity_norm,trajectory_sensitivity_norm
run_Cd6JMao5,derivmatch,33,0.0908397442818442,0.5611942952836184,NaN
run_Cd6JMao5,derivmatch,34,0.031071882460944306,0.7728353157897805,NaN
run_Cd6JMao5,derivmatch,35,0.01631978034750454,0.8701537987071052,NaN
run_Cd6JMao5,derivmatch,36,0.03979317557938664,0.8702757586672322,NaN
run_Cd6JMao5,derivmatch,37,0.06327335176238222,0.8785358940411455,NaN
run_Cd6JMao5,derivmatch,38,0.08177767886043105,0.9887815666959583,NaN
run_Cd6JMao5,derivmatch,39,0.06530687673809038,0.46917633782815676,NaN
run_Cd6JMao5,derivmatch,40,0.05868577346271289,0.4608295817378241,NaN
run_Cd6JMao5,derivmatch,41,0.04662027891049112,0.4220852500008188,NaN
run_Cd6JMao5,derivmatch,42,0.034356633696888086,0.395218143334023,NaN
run_Cd6JMao5,derivmatch,43,0.018679831519908444,0.27945629806496974,NaN
run_Cd6JMao5,derivmatch,44,0.008945145333918582,0.16590075645900426,NaN
run_Cd6JMao5,derivmatch,45,0.007890348967979192,0.11227774798755524,NaN
run_Cd6JMao5,derivmatch,46,0.0070657074716925635,0.10059369518041067,NaN
run_Cd6JMao5,derivmatch,47,0.00373233504699968,0.09123380775173,NaN
run_Cd6JMao5,derivmatch,48,0.0012450246376969336,0.08987972583965059,NaN
run_Cd6JMao5,derivmatch,49,0.001181862163641554,0.0930164687237235,NaN
run_Cd6JMao5,derivmatch,50,0.00251036582173091,0.10134866389836257,NaN
run_Cd6JMao5,collocation,1,5.2460082944898,1.1736937247884456,NaN
run_Cd6JMao5,collocation,2,5.2460213096998345,1.173692253330261,NaN
run_Cd6JMao5,collocation,3,5.246041174264593,1.1736900071962868,NaN
run_Cd6JMao5,collocation,4,5.2460714910363455,1.1736865784845834,NaN
run_Cd6JMao5,collocation,5,5.246117755795105,1.1736813444335878,NaN
run_Cd6JMao5,collocation,6,5.246188348844873,1.1736733541358588,NaN
run_Cd6JMao5,collocation,7,5.246296042165444,1.1736611553665706,NaN
run_Cd6JMao5,collocation,8,5.246460285065942,1.1736425296461004,NaN
run_Cd6JMao5,collocation,9,5.246710658739275,1.1736140863387836,NaN
run_Cd6JMao5,collocation,10,5.2470920707486295,1.1735706392919245,NaN
run_Cd6JMao5,collocation,11,5.247672505272575,1.173504245461106,NaN
run_Cd6JMao5,collocation,12,5.248554451162463,1.1734027108838943,NaN
run_Cd6JMao5,collocation,13,5.249891452287293,1.1732472362553321,NaN
run_Cd6JMao5,collocation,14,5.251911403380406,1.1730086114892004,NaN
run_Cd6JMao5,collocation,15,5.254947626905877,1.1726408105335198,NaN
run_Cd6JMao5,collocation,16,5.259474301750055,1.1720697238477897,NaN
run_Cd6JMao5,collocation,17,5.266120177243374,1.1711732591866033,NaN
run_Cd6JMao5,collocation,18,5.275549416633659,1.1697490342533372,NaN
run_Cd6JMao5,collocation,19,5.28790240453927,1.1674624299869323,NaN
run_Cd6JMao5,collocation,20,5.301087243551486,1.1637297252991605,NaN
run_Cd6JMao5,collocation,21,5.3057338597596635,1.1574087608104326,NaN
run_Cd6JMao5,collocation,22,5.270127242901171,1.146015608476893,NaN
run_Cd6JMao5,collocation,23,5.099208840769255,1.1238971325049953,NaN
run_Cd6JMao5,collocation,24,4.554572518071115,1.080235563341227,NaN
run_Cd6JMao5,collocation,25,3.2916564613108634,1.0115766003935078,NaN
run_Cd6JMao5,collocation,26,1.7139682902129936,0.9612662400229441,NaN
run_Cd6JMao5,collocation,27,1.7022313054464775,0.9223820751516163,NaN
run_Cd6JMao5,collocation,28,2.876583046434204,0.810147095760244,NaN
run_Cd6JMao5,collocation,29,2.599796104762213,0.585336201118164,NaN
run_Cd6JMao5,collocation,30,3.165528577319865,0.4213766429161202,NaN
run_Cd6JMao5,collocation,31,1.2706972360218287,0.3120862030140692,NaN
run_Cd6JMao5,collocation,32,0.07673636168048634,0.33660753681042765,NaN
run_Cd6JMao5,collocation,33,0.0908397442818442,0.5611942952836184,NaN
run_Cd6JMao5,collocation,34,0.031071882460944306,0.7728353157897805,NaN
run_Cd6JMao5,collocation,35,0.01631978034750454,0.8701537987071052,NaN
run_Cd6JMao5,collocation,36,0.03979317557938664,0.8702757586672322,NaN
run_Cd6JMao5,collocation,37,0.06327335176238222,0.8785358940411455,NaN
run_Cd6JMao5,collocation,38,0.08177767886043105,0.9887815666959583,NaN
run_Cd6JMao5,collocation,39,0.06530687673809038,0.46917633782815676,NaN
run_Cd6JMao5,collocation,40,0.05868577346271289,0.4608295817378241,NaN
run_Cd6JMao5,collocation,41,0.04662027891049112,0.4220852500008188,NaN
run_Cd6JMao5,collocation,42,0.034356633696888086,0.395218143334023,NaN
run_Cd6JMao5,collocation,43,0.018679831519908444,0.27945629806496974,NaN
run_Cd6JMao5,collocation,44,0.008945145333918582,0.16590075645900426,NaN
run_Cd6JMao5,collocation,45,0.007890348967979192,0.11227774798755524,NaN
run_Cd6JMao5,collocation,46,0.0070657074716925635,0.10059369518041067,NaN
run_Cd6JMao5,collocation,47,0.00373233504699968,0.09123380775173,NaN
run_Cd6JMao5,collocation,48,0.0012450246376969336,0.08987972583965059,NaN
run_Cd6JMao5,collocation,49,0.001181862163641554,0.0930164687237235,NaN
run_Cd6JMao5,collocation,50,0.00251036582173091,0.10134866389836257,NaN
run_CoI6QSwp,derivmatch,1,4.75320472971467,0.6296255474982391,NaN
run_CoI6QSwp,derivmatch,2,4.753212066305051,0.629625731530583,NaN
run_CoI6QSwp,derivmatch,3,4.753223260164172,0.6296260121456301,NaN
run_CoI6QSwp,derivmatch,4,4.7532403353850645,0.6296264397936598,NaN
run_CoI6QSwp,derivmatch,5,4.753266373012049,0.6296270909609054,NaN
run_CoI6QSwp,derivmatch,6,4.7533060560452896,0.6296280811814783,NaN
run_CoI6QSwp,derivmatch,7,4.753366486196543,0.6296295839771519,NaN
run_CoI6QSwp,derivmatch,8,4.753458395312983,0.6296318576218953,NaN
run_CoI6QSwp,derivmatch,9,4.753597912343519,0.6296352810058935,NaN
run_CoI6QSwp,derivmatch,10,4.753809069195327,0.6296403967864593,NaN
run_CoI6QSwp,derivmatch,11,4.754127180906739,0.6296479503723533,NaN
run_CoI6QSwp,derivmatch,12,4.754602972748847,0.6296588872965685,NaN
run_CoI6QSwp,derivmatch,13,4.7553064931492095,0.6296742064437935,NaN
run_CoI6QSwp,derivmatch,14,4.756327615524345,0.6296944116212043,NaN
run_CoI6QSwp,derivmatch,15,4.757764508082664,0.6297179526071458,NaN
run_CoI6QSwp,derivmatch,16,4.759679536082311,0.629737295107224,NaN
run_CoI6QSwp,derivmatch,17,4.761978540167715,0.6297297240200812,NaN
run_CoI6QSwp,derivmatch,18,4.76412350504379,0.6296367178603273,NaN
run_CoI6QSwp,derivmatch,19,4.764486018218468,0.6293187831882832,NaN
run_CoI6QSwp,derivmatch,20,4.758999188002684,0.6284644779409211,NaN
run_CoI6QSwp,derivmatch,21,4.73890804737796,0.6264426624145629,NaN
run_CoI6QSwp,derivmatch,22,4.6887633502719135,0.6221708309512564,NaN
run_CoI6QSwp,derivmatch,23,4.590411747004842,0.6143620887598672,NaN
run_CoI6QSwp,derivmatch,24,4.445101828834373,0.6028706873418985,NaN
run_CoI6QSwp,derivmatch,25,4.303022147121586,0.5903472308930485,NaN
run_CoI6QSwp,derivmatch,26,4.211465887032108,0.5789522611448049,NaN
run_CoI6QSwp,derivmatch,27,4.125360143886529,0.5650904647322881,NaN
run_CoI6QSwp,derivmatch,28,3.9974053948662873,0.5446088969572381,NaN
run_CoI6QSwp,derivmatch,29,3.831769266057312,0.5155593321083658,NaN
run_CoI6QSwp,derivmatch,30,3.7020634661870653,0.4790640502294634,NaN
run_CoI6QSwp,derivmatch,31,3.972370979023118,0.4580085448005542,NaN
run_CoI6QSwp,derivmatch,32,3.624421835573413,0.377197774536734,NaN
run_CoI6QSwp,derivmatch,33,0.8413063835035005,0.17657606446903873,NaN
run_CoI6QSwp,derivmatch,34,0.38661574146961564,0.15757499168080422,NaN
run_CoI6QSwp,derivmatch,35,0.29573687407836446,0.17115736571064963,NaN
run_CoI6QSwp,derivmatch,36,0.33481065198937915,0.17304731969655765,NaN
run_CoI6QSwp,derivmatch,37,0.10055130501212088,0.08862152864295586,NaN
run_CoI6QSwp,derivmatch,38,0.030813063987476557,0.09044001233538143,NaN
run_CoI6QSwp,derivmatch,39,0.04955928869650732,0.10419821696643392,NaN
run_CoI6QSwp,derivmatch,40,0.04990492041262812,0.1198314602035021,NaN
run_CoI6QSwp,derivmatch,41,0.0413591958733021,0.11908181346455184,NaN
run_CoI6QSwp,derivmatch,42,0.02888248036561882,0.10541698666205637,NaN
run_CoI6QSwp,derivmatch,43,0.016730280417841765,0.08805277915805289,NaN
run_CoI6QSwp,derivmatch,44,0.010856841382392238,0.08881100457051005,NaN
run_CoI6QSwp,derivmatch,45,0.009529788108908095,0.13466604972990817,NaN
run_CoI6QSwp,derivmatch,46,0.004552608966199039,0.14915654270735812,NaN
run_CoI6QSwp,derivmatch,47,0.0019789701408842258,0.15203597924495407,NaN
run_CoI6QSwp,derivmatch,48,0.0016516910224545994,0.14778279342993128,NaN
run_CoI6QSwp,derivmatch,49,0.002149265220149239,0.1278156761709512,NaN
run_CoI6QSwp,derivmatch,50,0.00238844175158602,0.09137138063932919,NaN
run_CoI6QSwp,collocation,1,2.4911790172017643,0.7627360631939438,NaN
run_CoI6QSwp,collocation,2,2.4911798038694553,0.7627354422049593,NaN
run_CoI6QSwp,collocation,3,2.491181004690134,0.7627344943210873,NaN
run_CoI6QSwp,collocation,4,2.491182837730583,0.7627330474655557,NaN
run_CoI6QSwp,collocation,5,2.4911856359171005,0.7627308389862661,NaN
run_CoI6QSwp,collocation,6,2.491189907586182,0.7627274679878563,NaN
run_CoI6QSwp,collocation,7,2.491196429024398,0.7627223225887205,NaN
run_CoI6QSwp,collocation,8,2.4912063859874714,0.7627144689311651,NaN
run_CoI6QSwp,collocation,9,2.491221590326693,0.7627024818861509,NaN
run_CoI6QSwp,collocation,10,2.49124481204725,0.7626841869691875,NaN
run_CoI6QSwp,collocation,11,2.4912802893368813,0.7626562673328874,NaN
run_CoI6QSwp,collocation,12,2.4913345141790804,0.7626136666172503,NaN
run_CoI6QSwp,collocation,13,2.4914174470896637,0.7625486856980145,NaN
run_CoI6QSwp,collocation,14,2.4915444043477373,0.7624496290982348,NaN
run_CoI6QSwp,collocation,15,2.491739007114314,0.7622988119097943,NaN
run_CoI6QSwp,collocation,16,2.492037834678299,0.7620696926703919,NaN
run_CoI6QSwp,collocation,17,2.49249795548109,0.7617227327347215,NaN
run_CoI6QSwp,collocation,18,2.4932098721853153,0.761198782087181,NaN
run_CoI6QSwp,collocation,19,2.494321205508012,0.7604077328145492,NaN
run_CoI6QSwp,collocation,20,2.496080418827793,0.7592125136527809,NaN
run_CoI6QSwp,collocation,21,2.498920819618067,0.7574108412213588,NaN
run_CoI6QSwp,collocation,22,2.503639581658959,0.7547137927383817,NaN
run_CoI6QSwp,collocation,23,2.511815350997709,0.7507283819661463,NaN
run_CoI6QSwp,collocation,24,2.526868051457574,0.7449813987482266,NaN
run_CoI6QSwp,collocation,25,2.5569735754938385,0.7371072140431263,NaN
run_CoI6QSwp,collocation,26,2.6233564232763005,0.7275912897995361,NaN
run_CoI6QSwp,collocation,27,2.7796046089324427,0.7199420699172496,NaN
run_CoI6QSwp,collocation,28,3.0818433403088386,0.7199844204734148,NaN
run_CoI6QSwp,collocation,29,3.1385831035480933,0.6756019555106135,NaN
run_CoI6QSwp,collocation,30,5.287411470151078,0.4973813260195707,NaN
run_CoI6QSwp,collocation,31,2.8438291156888247,0.34531331789086056,NaN
run_CoI6QSwp,collocation,32,3.983959945748002,0.481170840453397,NaN
run_CoI6QSwp,collocation,33,0.004182858502932234,0.001466059885533432,NaN
run_CoI6QSwp,collocation,34,2.2339164741948482e-6,0.0009742347684057405,NaN
run_CoI6QSwp,collocation,35,8.168749388030602e-6,0.0009671237234769288,NaN
run_CoI6QSwp,collocation,36,0.0008037680972972429,0.001060445044901404,NaN
run_CoI6QSwp,collocation,37,0.03682752107857639,0.03093300573511462,NaN
run_CoI6QSwp,collocation,38,0.0011596903805479227,0.007205657126374361,NaN
run_CoI6QSwp,collocation,39,0.0058263351831482815,0.009713791354950298,NaN
run_CoI6QSwp,collocation,40,0.0003195039160992701,0.006752975532802567,NaN
run_CoI6QSwp,collocation,41,6.964352663515089e-7,0.006727812219890948,NaN
run_CoI6QSwp,collocation,42,1.976068061432807e-11,0.006727795747862717,NaN
run_CoI6QSwp,collocation,43,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,44,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,45,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,46,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,47,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,48,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,49,0.0,0.006727795747544698,NaN
run_CoI6QSwp,collocation,50,0.0,0.006727795747544698,NaN
run_CsHSOTGu,derivmatch,1,12.50831931576974,2.032086027420116,0.0
run_CsHSOTGu,derivmatch,2,12.508329046442793,2.0320873650614963,1.069729552454427e-6
run_CsHSOTGu,derivmatch,3,12.508343899749455,2.032089406894959,2.702595341557088e-6
run_CsHSOTGu,derivmatch,4,12.50836657217125,2.032092523597895,5.195057535659496e-6
run_CsHSOTGu,derivmatch,5,12.508401178238234,2.032097280779649,8.99965839234731e-6
run_CsHSOTGu,derivmatch,6,12.508453992034266,2.03210454089851,1.4807213448351427e-5
run_CsHSOTGu,derivmatch,7,12.508534564585883,2.03211561679811,2.36723052409432e-5
run_CsHSOTGu,derivmatch,8,12.508657375932078,2.032132498542247,3.720492216572674e-5
run_CsHSOTGu,derivmatch,9,12.508844162400027,2.032158172310422,5.786317286854382e-5
run_CsHSOTGu,derivmatch,10,12.509126772321606,2.0321970091682457,8.940054150272498e-5
run_CsHSOTGu,derivmatch,11,12.509549059924922,2.0322550116831657,0.00013754963693684817
run_CsHSOTGu,derivmatch,12,12.510161170350393,2.0323389794699973,0.000211068329873744
run_CsHSOTGu,derivmatch,13,12.510981300026451,2.0324510818506756,0.00032334231041919356
run_CsHSOTGu,derivmatch,14,12.51183825309278,2.0325666299734833,0.0004948446000454686
run_CsHSOTGu,derivmatch,15,12.511826157762851,2.03255722868318,0.0007569209582037007
run_CsHSOTGu,derivmatch,16,12.507733746030251,2.0319696233581532,0.0011576409011008933
run_CsHSOTGu,derivmatch,17,12.490785676007004,2.029567832502609,0.0017708997270474336
run_CsHSOTGu,derivmatch,18,12.443903997064382,2.022954166081948,0.0027107140262505277
run_CsHSOTGu,derivmatch,19,12.345779999052597,2.0091642879247265,0.004153992713334911
run_CsHSOTGu,derivmatch,20,12.175693182222247,1.9853850008029756,0.006377556823214529
run_CsHSOTGu,derivmatch,21,11.902146849247288,1.947438471057367,0.009820088464108484
run_CsHSOTGu,derivmatch,22,11.46494439310387,1.8874989025647346,0.015189984213505635
run_CsHSOTGu,derivmatch,23,10.760544015651385,1.792649152248848,0.02366316838844225
run_CsHSOTGu,derivmatch,24,9.62859589098702,1.644547629875616,0.03727029859143767
run_CsHSOTGu,derivmatch,25,7.878899077039164,1.4268035936579135,0.05971471072388336
run_CsHSOTGu,derivmatch,26,5.4921448387647684,1.156866181219844,0.09824575766021135
run_CsHSOTGu,derivmatch,27,3.036733279985636,0.9190901435485149,0.1682416674088681
run_CsHSOTGu,derivmatch,28,1.3520545178119256,0.7541181998034245,0.304138352681702
run_CsHSOTGu,derivmatch,29,0.15601817723163572,0.6056448692515559,0.5721074949667888
run_CsHSOTGu,derivmatch,30,1.6489090938963766,0.5437177389456271,0.9605667347684335
run_CsHSOTGu,derivmatch,31,0.9742745582657216,0.23594190298092946,1.1494261868529112
run_CsHSOTGu,derivmatch,32,0.5676718992102587,0.1362875444168211,0.8852728131456246
run_CsHSOTGu,derivmatch,33,0.2896588166358211,0.137451299459958,0.7935305505688839
run_CsHSOTGu,derivmatch,34,0.002629483625818867,0.09139291608393793,0.8690055043216535
run_CsHSOTGu,derivmatch,35,0.09647410896798986,0.1536033173968655,0.9712602334622586
run_CsHSOTGu,derivmatch,36,0.05720247682242435,0.14658548768213442,0.8980538974919401
run_CsHSOTGu,derivmatch,37,0.017403133673600798,0.07779658888488454,0.9934833964362464
run_CsHSOTGu,derivmatch,38,0.051847789749022724,0.057043699365739796,1.1957561228850577
run_CsHSOTGu,derivmatch,39,0.05955122819063012,0.12731867228861382,1.3566087936051607
run_CsHSOTGu,derivmatch,40,0.04261955595866578,0.17593530515626377,1.3735214555581703
run_CsHSOTGu,derivmatch,41,0.025967815529753052,0.19670760617776506,1.734937938153629
run_CsHSOTGu,derivmatch,42,0.015079332748797395,0.19859817417467973,2.996970132349916
run_CsHSOTGu,derivmatch,43,0.009256898090207093,0.19744173098704476,5.42860636227641
run_CsHSOTGu,derivmatch,44,0.007582869903669574,0.19378551994654644,9.486944873738432
run_CsHSOTGu,derivmatch,45,0.008057862938281741,0.17395003246172694,14.224917329129164
run_CsHSOTGu,derivmatch,46,0.007039755693940227,0.12127747914477684,16.6035060501295
run_CsHSOTGu,derivmatch,47,0.0038117857177450876,0.05709016449185865,17.088181715927174
run_CsHSOTGu,derivmatch,48,0.0013976719104081949,0.02104958864743793,17.20279678631794
run_CsHSOTGu,derivmatch,49,0.0005130077144473155,0.013171075410863724,17.321775874091877
run_CsHSOTGu,derivmatch,50,0.000640571028894885,0.025537224012826265,17.77377718743727
run_CsHSOTGu,shooting,1,20.786805978617963,2.5802915247952125,0.0
run_CsHSOTGu,shooting,2,20.78680396094375,2.580291423333403,1.3583176838608625e-6
run_CsHSOTGu,shooting,3,20.786800881071546,2.580291268458734,3.431654447132393e-6
run_CsHSOTGu,shooting,4,20.786796179871324,2.580291032055133,6.5963775898088555e-6
run_CsHSOTGu,shooting,5,20.786789004191434,2.5802906712164533,1.1426938912590426e-5
run_CsHSOTGu,shooting,6,20.786778053196578,2.580290120497515,1.8800094101598715e-5
run_CsHSOTGu,shooting,7,20.786761347077473,2.5802892801922317,3.0053910819116396e-5
run_CsHSOTGu,shooting,8,20.786735886104218,2.5802879988338474,4.723030859783686e-5
run_CsHSOTGu,shooting,9,20.786697174207323,2.580286047908094,7.344487352792873e-5
run_CsHSOTGu,shooting,10,20.786638649546436,2.580283088356351,0.00011345041318912741
run_CsHSOTGu,shooting,11,20.786551373949564,2.580278637486459,0.00017449499812483723
run_CsHSOTGu,shooting,12,20.78642551002069,2.580272081417703,0.00026762662886060896
run_CsHSOTGu,shooting,13,20.786259270861457,2.580262909899809,0.0004096729553655586
run_CsHSOTGu,shooting,14,20.7860950623125,2.5802517989169678,0.0006262359545632272
run_CsHSOTGu,shooting,15,20.786143850372454,2.580244492389089,0.0009562002678522914
run_CsHSOTGu,shooting,16,20.78714217303114,2.5802631377733483,0.0014584705020645908
run_CsHSOTGu,shooting,17,20.79108753157228,2.5803700507704352,0.0022219255405968334
run_CsHSOTGu,shooting,18,20.80182471784476,2.580688620855274,0.0033798657348969524
run_CsHSOTGu,shooting,19,20.82400732254916,2.5813771563539536,0.005130383363924741
run_CsHSOTGu,shooting,20,20.86183115324632,2.582600733136254,0.007763666631126507
run_CsHSOTGu,shooting,21,20.921336850162447,2.584630779566078,0.01169494587906252
run_CsHSOTGu,shooting,22,21.013876041465743,2.5880258255157442,0.01749384361051692
run_CsHSOTGu,shooting,23,21.15876801794147,2.5938736070027026,0.025875917653961893
run_CsHSOTGu,shooting,24,21.387712950738425,2.604250398063751,0.037562603823454124
run_CsHSOTGu,shooting,25,21.751460828941372,2.622982097765153,0.052879750824649616
run_CsHSOTGu,shooting,26,22.324688257375573,2.6564446593271973,0.07113141477060152
run_CsHSOTGu,shooting,27,23.19356555508316,2.71304031400449,0.08876003280317668
run_CsHSOTGu,shooting,28,24.382848814746964,2.7973268782926644,0.10008152901265889
run_CsHSOTGu,shooting,29,26.085033057343125,2.9381378159492297,0.10576417220706244
run_CsHSOTGu,shooting,30,23.820103171276603,2.6545297496742535,0.10631802017711017
run_CsHSOTGu,shooting,31,0.1710362843176827,0.0322779603121354,0.10689096805427985
run_CsHSOTGu,shooting,32,0.1151020350852952,0.05528247395899038,0.10848571582228943
run_CsHSOTGu,shooting,33,0.10639213020350959,0.04397646330085634,0.11196255998420761
run_CsHSOTGu,shooting,34,0.007011810236547594,0.03609373664575192,0.11883618339166643
run_CsHSOTGu,shooting,35,0.015308259888147909,0.027462006952612247,0.12929131192513946
run_CsHSOTGu,shooting,36,0.00925378554008421,0.02731375535245866,0.13849694568262091
run_CsHSOTGu,shooting,37,0.004528867451567722,0.05150609697444773,0.14945199542974033
run_CsHSOTGu,shooting,38,0.15529647768112592,0.14376038704720068,0.24192009323348337
run_CsHSOTGu,shooting,39,0.17455531430846144,0.2206613075623497,0.6777032497257752
run_CsHSOTGu,shooting,40,0.1070850098470836,0.2555536625242653,1.4149366286415899
run_CsHSOTGu,shooting,41,0.05107185619652009,0.2596884323760134,2.5653619894090536
run_CsHSOTGu,shooting,42,0.021328221028107726,0.2725765684663323,4.529718189624547
run_CsHSOTGu,shooting,43,0.008787195098387584,0.2905478228070009,8.100400583819022
run_CsHSOTGu,shooting,44,0.008779591881407964,0.30404490827620523,13.787383200083285
run_CsHSOTGu,shooting,45,0.013167609693262491,0.2849203014777133,18.34529500404619
run_CsHSOTGu,shooting,46,0.011450176525770545,0.18322291219955628,18.101594177094775
run_CsHSOTGu,shooting,47,0.004452098062772941,0.0638116486688118,16.46980341800872
run_CsHSOTGu,shooting,48,0.0010893426313538963,0.017974970990071285,15.28580916102955
run_CsHSOTGu,shooting,49,0.0007326695348420194,0.0168299191430598,14.558393213812415
run_CsHSOTGu,shooting,50,0.0018138284648679158,0.04407089412810098,14.10461760345072
run_CyMO7sHT,derivmatch,1,1333.2643216136235,0.17334072401515338,NaN
run_CyMO7sHT,derivmatch,2,1988.5860338013692,0.17323493314886737,NaN
run_CyMO7sHT,derivmatch,3,1542.399149868134,0.17309674722541535,NaN
run_CyMO7sHT,derivmatch,4,917.0858375467967,0.17305372344630549,NaN
run_CyMO7sHT,derivmatch,5,782.646675009327,0.17301664792163796,NaN
run_CyMO7sHT,derivmatch,6,850.0008660681144,0.1726846158854993,NaN
run_CyMO7sHT,derivmatch,7,557.3169332225963,0.17200990812918074,NaN
run_CyMO7sHT,derivmatch,8,146.1356222170562,0.17287214202559611,NaN
run_CyMO7sHT,derivmatch,9,481.3078718560954,0.18160321980705793,NaN
run_CyMO7sHT,derivmatch,10,110.0992622210321,0.20211006490995273,NaN
run_CyMO7sHT,derivmatch,11,290.07466366191164,0.22386761493144844,NaN
run_CyMO7sHT,derivmatch,12,383.0215308413775,0.23488695834076984,NaN
run_CyMO7sHT,derivmatch,13,404.60818654430125,0.23301021954789963,NaN
run_CyMO7sHT,derivmatch,14,552.2645134817981,0.2200020047763389,NaN
run_CyMO7sHT,derivmatch,15,822.3274167895003,0.19888957760177403,NaN
run_CyMO7sHT,derivmatch,16,1140.2090168299958,0.18017602205557812,NaN
run_CyMO7sHT,derivmatch,17,1599.9325534073428,0.1770043460275595,NaN
run_CyMO7sHT,derivmatch,18,1660.480955518733,0.17996446555186027,NaN
run_CyMO7sHT,derivmatch,19,2430.2479778153133,0.1794895898141399,NaN
run_CyMO7sHT,derivmatch,20,998.8070120114204,0.17128191453244135,NaN
run_CyMO7sHT,derivmatch,21,85.425764208715,0.1716983034278916,NaN
run_CyMO7sHT,derivmatch,22,7.39071964889545,0.1794275535566619,NaN
run_CyMO7sHT,derivmatch,23,5.257594778577805,0.18369441864109265,NaN
run_CyMO7sHT,derivmatch,24,3.075333773748111,0.18573080012810766,NaN
run_CyMO7sHT,derivmatch,25,2.5260054219098342,0.18728711079139995,NaN
run_CyMO7sHT,derivmatch,26,2.4110939578982507,0.18868508896053565,NaN
run_CyMO7sHT,derivmatch,27,2.276509943280524,0.18956234870481198,NaN
run_CyMO7sHT,derivmatch,28,2.099118377792166,0.18963242381359813,NaN
run_CyMO7sHT,derivmatch,29,1.914223723453853,0.18867816651476188,NaN
run_CyMO7sHT,derivmatch,30,1.7560624581806834,0.18648850691382082,NaN
run_CyMO7sHT,derivmatch,31,1.636701726257974,0.18282725513418716,NaN
run_CyMO7sHT,derivmatch,32,1.5519072029459235,0.17738537097564616,NaN
run_CyMO7sHT,derivmatch,33,1.4941311519287295,0.1697169572964611,NaN
run_CyMO7sHT,derivmatch,34,1.462919314758931,0.15923331071141877,NaN
run_CyMO7sHT,derivmatch,35,1.4705403266884458,0.1454171383290623,NaN
run_CyMO7sHT,derivmatch,36,1.540669036320659,0.12833622025540378,NaN
run_CyMO7sHT,derivmatch,37,1.6960293002346687,0.10905125438487888,NaN
run_CyMO7sHT,derivmatch,38,1.9389817790182566,0.08927640342151608,NaN
run_CyMO7sHT,derivmatch,39,2.2393967046755563,0.07057226059426006,NaN
run_CyMO7sHT,derivmatch,40,2.5416464803326146,0.05396775249043897,NaN
run_CyMO7sHT,derivmatch,41,2.7894888523563397,0.040044872033098124,NaN
run_CyMO7sHT,derivmatch,42,2.9503431953977444,0.028998826413636616,NaN
run_CyMO7sHT,derivmatch,43,3.0202392610533773,0.02062925345410679,NaN
run_CyMO7sHT,derivmatch,44,3.0114416915269477,0.014454093463470276,NaN
run_CyMO7sHT,derivmatch,45,2.9354355084438226,0.009927501907726415,NaN
run_CyMO7sHT,derivmatch,46,2.7862996122762596,0.006610849774152246,NaN
run_CyMO7sHT,derivmatch,47,2.5291887991050634,0.0042209242332817065,NaN
run_CyMO7sHT,derivmatch,48,2.1242120558102857,0.0025805399970911112,NaN
run_CyMO7sHT,derivmatch,49,1.6242359173866103,0.0015435917837057082,NaN
run_CyMO7sHT,derivmatch,50,1.2338610746205037,0.0009576791578071564,NaN
run_CyMO7sHT,shooting,1,5299.829102629421,0.17296017324097798,NaN
run_CyMO7sHT,shooting,2,4920.010891921989,0.1725966650341986,NaN
run_CyMO7sHT,shooting,3,2563.7169100562237,0.17226709024444062,NaN
run_CyMO7sHT,shooting,4,730.6419822233217,0.17216633161883227,NaN
run_CyMO7sHT,shooting,5,234.28661252569407,0.17219064561165084,NaN
run_CyMO7sHT,shooting,6,305.8811042284829,0.17212132677932684,NaN
run_CyMO7sHT,shooting,7,72.89433241732822,0.17248321433270214,NaN
run_CyMO7sHT,shooting,8,444.86247699874644,0.1769240716350783,NaN
run_CyMO7sHT,shooting,9,455.23055464424925,0.19290790235769165,NaN
run_CyMO7sHT,shooting,10,42.377457462287516,0.2197376525392467,NaN
run_CyMO7sHT,shooting,11,326.83129695898526,0.24331379313874724,NaN
run_CyMO7sHT,shooting,12,356.5798592062405,0.25385608761328843,NaN
run_CyMO7sHT,shooting,13,375.764892830813,0.25072950675905925,NaN
run_CyMO7sHT,shooting,14,543.5220386889068,0.2349629225235876,NaN
run_CyMO7sHT,shooting,15,845.500931779018,0.20839721176246365,NaN
run_CyMO7sHT,shooting,16,1210.6314909390503,0.1825423743707312,NaN
run_CyMO7sHT,shooting,17,1690.70711085213,0.1747501384891495,NaN
run_CyMO7sHT,shooting,18,1805.4779563530922,0.17684185490758514,NaN
run_CyMO7sHT,shooting,19,1769.624303958887,0.1753627107247131,NaN
run_CyMO7sHT,shooting,20,460.5438249838665,0.168410426329331,NaN
run_CyMO7sHT,shooting,21,37.05665200514413,0.1702435142631821,NaN
run_CyMO7sHT,shooting,22,7.550539286887286,0.17619522468302193,NaN
run_CyMO7sHT,shooting,23,5.074623281850942,0.17972131961765478,NaN
